"DealerId","Dealer Name","VIN","Stock #","New/Used","Year","Make","Model","Model Number","Body","Transmission","Series","Body Door Ct","Odometer","Engine Cylinder Ct","Engine Displacement","Drivetrain Desc","Colour","Interior Color","MSRP","Price","Inventory Date","Certified","Description","Features","Photo Url List","City MPG","Highway MPG","Photos Last Modified Date","Series Detail","Engine","Fuel","Age","Tags"
"CB191653","Chevrolet Homewood","1GCPTDEK9T1113211","26157","N","2026","Chevrolet","Colorado","14G43","4D Crew Cab","8-Speed Automatic","Z71","4","2","4","2.7","4WD","Radiant Red","Red","56719","51995","08/15/2025","","2026 Chevrolet Colorado Z71 Radiant Red 2026 Chevrolet Colorado Z71 4WD 8-Speed Automatic 2.7L I4 Turbocharged DOHC 16V LEV3-ULEV50 310hp 4WD, 1st & 2nd Row All-Weather Floor Liner (LPO), 3 Years SiriusXM, 3.42 Rear Axle Ratio, 4-Way Manual Passenger Seat Adjuster, 4-Wheel Disc Brakes, 6 Speakers, 6-Speaker Audio System Feature, 8-Way Power Driver Seat Adjuster, ABS brakes, Adaptive Cruise Control, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM with 360L, Apple CarPlay/Android Auto, Audio System by Kicker (LPO), Auto High-beam Headlights, Auto-dimming Rear-View mirror, Automatic Emergency Braking, Automatic temperature control, Black Spray-On Bedliner w/Chevrolet Logo, Bose Premium 7-Speaker Audio System Feature, Brake assist, Bumpers: body-color, Cargo Area Lamps (LPO), Chevy Safety Assist, Cloth/Evotex Seat Trim, Compass, Delay-off headlights, Driver & Front Passenger Heated Seats, Driver & Front Passenger Ventilated Seats, Driver door bin, Driver Memory Settings, Driver Seatback Map Pocket, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: OnStar, Following Distance Indicator, Forward Collision Alert, Front & Rear Splash Guards, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front fog lights, Front License Plate Kit, Front Passenger Seatback Map Pocket, Front Pedestrian & Bicyclist Braking, Front reading lights, Front wheel independent suspension, HD Surround Vision, Heated door mirrors, Heated front seats, Heated Steering Wheel, Illuminated entry, IntelliBeam Automatic High Beam On/Off, Lane Keep Assist w/Lane Departure Warning, Low tire pressure warning, Navigation System, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Perforated Leather-Appointed Seat Trim, Power door mirrors, Power Driver Lumbar Control Seat Adjuster, Power driver seat, Power Sliding Glass w/Manual Shade Sunroof, Power steering, Power windows, Preferred Equipment Group 4Z7, Radio data system, Radio: 11.3"" Diagonal Advanced Color LCD Display, Rear Center Armrest, Rear Pedestrian Alert, Rear reading lights, Rear step bumper, Rear window defroster, Remote keyless entry, Removable Front & Rear Off-Road Assist Steps (LPO), Rocker Panel Protector (LPO), Security system, SiriusXM w/360L Trial Subscription, Speed control, Speed-sensing steering, Split folding rear seat, Steering Wheel Mounted Audio Controls, Steering wheel mounted audio controls, Tachometer, Technology Package, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Underbody Cameras w/Wash Functionality, Variably intermittent wipers, Wheels: 18"" x 8.5"" Android Dark Full Gloss Aluminum, Wheels: 20"" x 9"" Painted Aluminum w/Machined Face, Wireless Phone Projection, Z71 Convenience Package III, 4WD.   ","Preferred Equipment Group 4Z7,3.42 Rear Axle Ratio,Wheels: 18"" x 8.5"" Android Dark Full Gloss Aluminum,Wheels: 20"" x 9"" Painted Aluminum w/Machined Face,Front Bucket Seats,Cloth/Evotex Seat Trim,Perforated Leather-Appointed Seat Trim,Radio: 11.3"" Diagonal Advanced Color LCD Display,Z71 Convenience Package III,Technology Package,3 Years SiriusXM,Power Sliding Glass w/Manual Shade Sunroof,1st & 2nd Row All-Weather Floor Liner (LPO),Black Spray-On Bedliner w/Chevrolet Logo,Underbody Cameras w/Wash Functionality,Front License Plate Kit,Audio System by Kicker (LPO),Removable Front & Rear Off-Road Assist Steps (LPO),Cargo Area Lamps (LPO),Front & Rear Splash Guards,Rocker Panel Protector (LPO),8-Way Power Driver Seat Adjuster,Driver Memory Settings,4-Way Manual Passenger Seat Adjuster,Power Driver Lumbar Control Seat Adjuster,Rear Center Armrest,Driver Seatback Map Pocket,Front Passenger Seatback Map Pocket,Driver & Front Passenger Heated Seats,Heated Steering Wheel,Adaptive Cruise Control,Driver & Front Passenger Ventilated Seats,Chevy Safety Assist,Wireless Phone Projection,IntelliBeam Automatic High Beam On/Off,SiriusXM w/360L Trial Subscription,Following Distance Indicator,Forward Collision Alert,Lane Keep Assist w/Lane Departure Warning,Automatic Emergency Braking,Rear Pedestrian Alert,Front Pedestrian & Bicyclist Braking,6-Speaker Audio System Feature,Bose Premium 7-Speaker Audio System Feature,HD Surround Vision,Steering Wheel Mounted Audio Controls,Heated door mirrors,Front beverage holders,Navigation System,Auto High-beam Headlights,Front fog lights,Delay-off headlights,Brake assist,Electronic Stability Control,Variably intermittent wipers,Speed control,Alloy wheels,Split folding rear seat,Heated front seats,Front Center Armrest,Security system,Panic alarm,Passenger door bin,Traction control,Speed-sensing steering,Occupant sensing airbag,Overhead airbag,ABS brakes,Dual front side impact airbags,Emergency communication system: OnStar,Dual front impact airbags,Low tire pressure warning,Front anti-roll bar,Front wheel independent suspension,4-Wheel Disc Brakes,AM/FM radio: SiriusXM with 360L,Radio data system,6 Speakers,Power steering,Power driver seat,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Automatic temperature control,Rear window defroster,Front dual zone A/C,Air Conditioning,Compass,Tilt steering wheel,Outside temperature display,Rear reading lights,Driver vanity mirror,Illuminated entry,Overhead console,Front reading lights,Auto-dimming Rear-View mirror,Apple CarPlay/Android Auto,Tachometer,Driver door bin,Telescoping steering wheel,Trip computer,Passenger vanity mirror,Rear step bumper,Bumpers: body-color,Power door mirrors","http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-1.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-2.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-3.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-4.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-5.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-6.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-7.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-8.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-9.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-10.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-11.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-12.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-13.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-14.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-15.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-16.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-17.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-18.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-19.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-20.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-21.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-22.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-23.jpg,http://vehicle-photos-published.vauto.com/79/26/01/2a-ec60-4e47-aa26-eb7ad83509d1/image-24.jpg","17","17","8/23/2025 5:25:46 PM","","2.7L I4 Turbocharged DOHC 16V LEV3-ULEV50 310hp","Gasoline","21",""
"CB191653","Chevrolet of Homewood","KL8CB6SA5MC714607","22615N","U","2021","Chevrolet","Spark","1DR48","4D Hatchback","CVT","LS","4","58867","4","1.4","FWD","Mosaic Black Metallic","Black","","11991","07/11/2025","","15"" Steel Wheels, 2-Way Manual Front Passenger w/Manual Recline, 3.76 Final Drive Axle Ratio, 4 Speakers, 4-Speaker Audio System Feature, 4-Way Manual Driver Seat Adjuster, ABS brakes, Air Conditioning, AM/FM radio, Apple CarPlay/Android Auto, Brake assist, Bumpers: body-color, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver Seat Armrest, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: OnStar and Chevrolet connected services capable, Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front High-Back Bucket Seats, Front wheel independent suspension, Fully automatic headlights, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Passenger door bin, Passenger vanity mirror, Power steering, Preferred Equipment Group 1SB, Premium audio system: Chevrolet MyLink, Radio data system, Radio: Chevrolet Infotainment 3 System w/AM/FM, Rear side impact airbag, Rear window defroster, Rear window wiper, Split folding rear seat, Spoiler, Tachometer, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers. Clean CARFAX.Smart shoppers shop Chevrolet of Homewood.","Preferred Equipment Group 1SB,4 Speakers,4-Speaker Audio System Feature,AM/FM radio,Premium audio system: Chevrolet MyLink,Radio data system,Radio: Chevrolet Infotainment 3 System w/AM/FM,Air Conditioning,Rear window defroster,4-Way Manual Driver Seat Adjuster,Power steering,Traction control,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Emergency communication system: OnStar and Chevrolet connected services capable,Front anti-roll bar,Front wheel independent suspension,Knee airbag,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear side impact airbag,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Delay-off headlights,Fully automatic headlights,Bumpers: body-color,Spoiler,Apple CarPlay/Android Auto,Cloth Seat Trim,Driver door bin,Driver vanity mirror,Outside temperature display,Overhead console,Passenger vanity mirror,Tachometer,Tilt steering wheel,Trip computer,2-Way Manual Front Passenger w/Manual Recline,Driver Seat Armrest,Front Bucket Seats,Front High-Back Bucket Seats,Split folding rear seat,Passenger door bin,15"" Steel Wheels,Rear window wiper,Variably intermittent wipers,3.76 Final Drive Axle Ratio","http://vehicle-photos-published.vauto.com/1a/c4/4e/17-efe9-4467-aa4e-f8f5e89dbaf3/image-1.jpg","30","38","7/19/2025 3:20:04 PM","","1.4L DOHC","Gasoline","56",""
"CB191653","Chevrolet of Homewood","KL79MMS20MB015509","22322N","U","2021","Chevrolet","TrailBlazer","1TR56","4D Sport Utility","CVT","LS","4","66646","3","1.2","FWD","Midnight Blue Metallic","Jet Black","","16991","03/01/2025","","4-Way Manual Front Passenger Seat Adjuster, 4-Wheel Disc Brakes, 5.45 Axle Ratio, 6 Speakers, 6-Speaker Audio System Feature, 6-Way Manual Driver Seat Adjuster, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio, Apple CarPlay/Android Auto, Auto High-beam Headlights, Brake assist, Bumpers: body-color, Cloth Seat Trim, Compass, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: OnStar and Chevrolet connected services capable, Exterior Parking Camera Rear, Flat-Folding Front Passenger Seatback, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Preferred Equipment Group 1LS, Radio data system, Radio: Chevrolet Infotainment 3 System, Rear side impact airbag, Rear window defroster, Rear window wiper, Remote keyless entry, Ride & Handling Suspension, Security system, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, Wheels: 17"" Silver-Painted Aluminum, Wireless Apple CarPlay/Android Auto. CARFAX One-Owner.Odometer is 10556 miles below market average!Awards:  * Ward's 10 Best Engines and Propulsion Systems   * 2021 IIHS Top Safety Pick+Smart shoppers shop Chevrolet of Homewood.","Preferred Equipment Group 1LS,6 Speakers,6-Speaker Audio System Feature,AM/FM radio,Radio data system,Radio: Chevrolet Infotainment 3 System,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Ride & Handling Suspension,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Emergency communication system: OnStar and Chevrolet connected services capable,Front anti-roll bar,Front wheel independent suspension,Knee airbag,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear side impact airbag,Brake assist,Electronic Stability Control,Exterior Parking Camera Rear,Auto High-beam Headlights,Delay-off headlights,Fully automatic headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Spoiler,Apple CarPlay/Android Auto,Cloth Seat Trim,Compass,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Overhead console,Passenger vanity mirror,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Wireless Apple CarPlay/Android Auto,4-Way Manual Front Passenger Seat Adjuster,6-Way Manual Driver Seat Adjuster,Flat-Folding Front Passenger Seatback,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 17"" Silver-Painted Aluminum,Rear window wiper,Variably intermittent wipers,5.45 Axle Ratio","http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-1.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-2.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-3.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-4.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-5.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-6.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-7.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-8.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-9.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-10.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-11.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-12.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-13.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-14.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-15.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-16.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-17.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-18.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-19.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-20.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-21.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-22.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-23.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-24.jpg,http://vehicle-photos-published.vauto.com/51/7f/34/90-e3e3-4202-9a74-7849bdb0a5b5/image-25.jpg","28","31","8/24/2025 4:52:46 AM","","1.2L Ecotec Turbo DOHC DI w/VVT","Gasoline","188",""
"CB191653","Chevrolet of Homewood","KL4MMBS2XMB118772","22586N","U","2021","Buick","Encore GX","4TR06","4D Sport Utility","CVT","Preferred","4","56329","3","1.2","FWD","Satin Steel Metallic","Ebony","","16991","06/28/2025","","2 USB Ports w/Auxiliary Input Jack, 4-Way Manual Passenger Seat Adjuster, 4-Wheel Disc Brakes, 5.45 Final Drive Axle Ratio, 6 Speakers, 6-Way Manual Driver Seat Adjuster, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights, Brake assist, Bumpers: body-color, Cloth w/Leatherette Seat Trim, Compass, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: OnStar and Buick connected services capable, Enhanced Performance 6-Speaker System, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front fog lights, Front License Plate Bracket, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Preferred Equipment Group 1SB, Radio data system, Radio: 8"" Diagonal Buick Infotainment System, Rear reading lights, Rear side impact airbag, Rear window defroster, Rear window wiper, Remote keyless entry, Ride & Handling Suspension, Security system, SiriusXM Radio, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, Wheel Lock Kit (LPO), Wheels: 18"" Bright Silver Painted Aluminum, Wireless Apple CarPlay/Wireless Android Auto.Awards:  * 2021 IIHS Top Safety Pick with specific headlightsSmart shoppers shop Chevrolet of Homewood.","Preferred Equipment Group 1SB,2 USB Ports w/Auxiliary Input Jack,6 Speakers,AM/FM radio: SiriusXM,Enhanced Performance 6-Speaker System,Radio data system,Radio: 8"" Diagonal Buick Infotainment System,SiriusXM Radio,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Ride & Handling Suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Emergency communication system: OnStar and Buick connected services capable,Front anti-roll bar,Front wheel independent suspension,Knee airbag,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear side impact airbag,Brake assist,Electronic Stability Control,Auto High-beam Headlights,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Front License Plate Bracket,Heated door mirrors,Power door mirrors,Spoiler,Compass,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Wireless Apple CarPlay/Wireless Android Auto,4-Way Manual Passenger Seat Adjuster,6-Way Manual Driver Seat Adjuster,Cloth w/Leatherette Seat Trim,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Alloy wheels,Wheel Lock Kit (LPO),Wheels: 18"" Bright Silver Painted Aluminum,Rear window wiper,Variably intermittent wipers,5.45 Final Drive Axle Ratio","http://vehicle-photos-published.vauto.com/73/09/27/f9-9b30-43be-9b9d-33c9464ed066/image-1.jpg","28","31","7/2/2025 5:21:28 PM","","ECOTEC 1.2L Turbo","Gasoline","69",""
"CB191653","Chevrolet of Homewood","7FARW2H94ME007792","22561P","U","2021","Honda","CR-V","RW2H9MKNW","4D Sport Utility","CVT","Touring","4","67311","4","1.5","AWD","Platinum White Pearl","Ivory","","24991","06/23/2025","","AWD, 4-Wheel Disc Brakes, 5.64 Axle Ratio, 9 Speakers, ABS brakes, Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay/Android Auto, Auto High-beam Headlights, Auto-dimming Rear-View mirror, Automatic temperature control, Blind Spot Information (BSI) System warning, Brake assist, Bumpers: body-color, Compass, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Forward collision: Collision Mitigation Braking System (CMBS) + FCW mitigation, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front fog lights, Front reading lights, Garage door transmitter: HomeLink, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Heated steering wheel, Illuminated entry, Leather Seat Trim, Leather Shift Knob, Low tire pressure warning, Memory seat, Navigation system: Honda Satellite-Linked Navigation System, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power Liftgate, Power moonroof, Power passenger seat, Power steering, Power windows, Radio data system, Radio: 330-Watt AM/FM/HD/SiriusXM Prem Audio System, Rain sensing wipers, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Speed control, Speed-sensing steering, Speed-Sensitive Wipers, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers, Wheels: 19"" Machine-Finished Alloy w/Gray Inserts, AWD. Clean CARFAX. CARFAX One-Owner.Priced below KBB Fair Purchase Price!Smart shoppers shop Chevrolet of Homewood.","Navigation system: Honda Satellite-Linked Navigation System,9 Speakers,AM/FM radio: SiriusXM,Radio data system,Radio: 330-Watt AM/FM/HD/SiriusXM Prem Audio System,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Power moonroof,Power Liftgate,Blind Spot Information (BSI) System warning,Brake assist,Electronic Stability Control,Forward collision: Collision Mitigation Braking System (CMBS) + FCW mitigation,Exterior Parking Camera Rear,Auto High-beam Headlights,Delay-off headlights,Front fog lights,Panic alarm,Security system,Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Apple CarPlay/Android Auto,Auto-dimming Rear-View mirror,Compass,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Heated steering wheel,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated front seats,Leather Seat Trim,Power passenger seat,Split folding rear seat,Passenger door bin,Alloy wheels,Wheels: 19"" Machine-Finished Alloy w/Gray Inserts,Rain sensing wipers,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers,5.64 Axle Ratio","http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-1.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-2.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-3.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-4.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-5.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-6.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-7.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-8.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-9.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-10.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-11.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-12.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-13.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-14.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-15.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-16.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-17.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-18.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-19.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-20.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-21.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-22.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-23.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-24.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-25.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-26.jpg,http://vehicle-photos-published.vauto.com/3e/58/93/fa-0aa9-4196-aa25-6cc41670a1cf/image-27.jpg","27","32","7/22/2025 5:31:53 AM","","1.5L I4 DOHC 16V","Gasoline","74",""
